#name	length
blaIND-5_1_AY504627 	720
blaIND-6_1_AM087455 	720
blaIND-7_1_AB529520 	720
blaIND-8_1_GU186044 	720
blaIND-9_1_GU186045 	720
blaIND-10_1_GU206353 	720
blaIND-11_1_HM245379 	732
blaIND-12_1_HM245380 	732
blaIND-14_1_HM367709 	720
blaIND-15_1_AB563173 	732
blaKPC-2_1_AY034847 	882
blaKPC-3_1_HM769262 	882
blaKPC-4_1_FJ473382 	882
blaKPC-5_1_EU400222 	882
blaKPC-6_1_EU555534 	882
blaKPC-7_1_EU729727 	882
blaKPC-8_1_FJ234412 	882
blaKPC-9_1_FJ624872 	854
blaKPC-10_1_GQ140348 	882
blaKPC-11_1_HM066995 	882
blaKPC-14_1_JX524191 	876
blaKPC-15_1_KC433553 	882
blaKPC-16_1_KC465199 	882
blaLEN1_1_X04515 	840
blaLEN2_1_AY037780 	861
blaLEN3_1_AY130286 	822
blaLEN4_1_AY130287 	822
blaLEN5_1_AY633109 	861
blaLEN7_1_AJ635425 	789
blaLEN8_1_AJ635424 	789
blaLEN9_1_AJ635405 	789
blaLEN10_1_AJ635419 	789
blaLEN12_1_AJ635406 	789
blaLEN13_1_AJ635403 	789
blaLEN15_1_AF452105 	840
blaLEN16_1_AY743416 	861
blaLEN17_1_EF205593 	861
blaLEN18_1_AM850908 	861
blaLEN19_1_AM850909 	861
blaLEN20_1_AM850910 	861
blaLEN21_1_AM850911 	861
blaLEN22_1_AM850912 	861
blaLEN23_1_AM850913 	861
blaLEN24_1_AM850914 	861
blaLEN25_1_HQ709169 	861
blaLEN26_1_JQ067123 	861
blaMAL-1_1_AJ277209 	903
blaMAL-1_2_AJ609506 	903
blaMIR-1_1_M37839 	1146
blaMIR-2_1_AY227752 	1146
blaMIR-3_1_AY743435 	1146
blaMIR-4_1_EF417572 	1146
blaMIR-5_1_FJ237367 	1146
blaMIR-6_1_JQ664733 	1146
blaMOR_1_Y10283 	1140
blaMOR-2_1_AY235804 	1140
blaMOX-1_1_D13304 	1149
blaMOX-2_1_AJ276453 	1149
blaMOX-3_1_EU515248 	1149
blaMOX-4_1_FJ262599 	1149
blaMOX-5_1_GQ152600 	1152
blaMOX-6_1_GQ152601 	1152
blaMOX-7_1_GQ152602 	1152
blaOCH-2_1_AJ295340 	1173
blaOCH-3_1_AJ295341 	1173
blaOCH-4_1_AJ295342 	1173
blaOCH-5_1_AJ295343 	1173
blaOCH-6_1_AJ295344 	1173
blaOCH-7_1_AJ295345 	1173
blaOCH-8_1_DQ489307 	1173
blaOKP-A-1_1_AM051138 	861
blaOKP-A-2_1_AM051139 	861
blaOKP-A-3_1_AM051140 	861
blaOKP-A-4_1_AM051142 	861
blaOKP-A-5_1_AM051143 	861
blaOKP-A-6_1_AM051144 	861
blaOKP-A-7_1_AM051145 	861
blaOKP-A-8_1_AM051147 	861
blaOKP-A-9_1_AM051148 	861
blaOKP-A-10_1_AM051149 	861
blaOKP-A-11_1_AM850915 	861
blaOKP-A-12_1_AM850915 	861
blaOKP-A-13_1_FJ534513 	861
blaOKP-A-14_1_FJ534512 	861
blaOKP-A-15_1_FJ755841 	846
blaOKP-A-16_1_FJ755840 	861
blaOKP-B-1_1_AM051150 	861
blaOKP-B-2_1_AM051151 	861
blaOKP-B-3_1_AM051152 	861
blaOKP-B-4_1_AM051153 	861
blaOKP-B-5_1_AY512506 	861
blaOKP-B-6_1_AY850171 	861
blaOKP-B-7_1_AM051156 	861
blaOKP-B-8_1_AM051157 	861
blaOKP-B-9_1_AM051159 	861
blaOKP-B-10_1_AM051160 	861
blaOKP-B-11_1_AM051161 	861
blaOKP-B-12_1_AJ635420 	789
blaOKP-B-13_1_AY825330 	861
blaOKP-B-14_1_DQ995288 	822
blaOKP-B-15_1_AM850917 	861
blaOKP-B-16_1_AM850918 	861
blaOKP-B-17_1_AM850919 	861
blaOKP-B-18_1_AM850920 	861
blaOKP-B-19_1_AM850921 	861
blaOKP-B-20_1_AM850922 	861
blaOXA-SHE_1_AY066004 	870
blaOXA-1_1_HQ170510	831
blaOXA-2_2_GQ466184 	828
blaOXA-2_1_DQ112222	828
blaOXA-3_1_L07945 	828
blaOXA-4_1_AY162283 	831
blaOXA-5_1_AF347074	804
blaOXA-7_1_X75562 	801
blaOXA-9_1_KQ089875	825
blaOXA-10_1_J03427 	801
blaOXA-11_1_Z22590 	801
blaOXA-13_1_AF043558 	801
blaOXA-14_1_KJ420612	801
blaOXA-13_1_U59183 	801
blaOXA-15_1_U63835 	828
blaOXA-16_1_AF043100 	775
blaOXA-17_1_DQ902344 	801
blaOXA-18_1_U85514	828
blaOXA-19_1_AF043381 	801
blaOXA-20_1_AY307114	801
blaOXA-21_1_AB626885	828
blaOXA-22_1_AF064820 	825
blaOXA-23_1_AY795964 	822
blaOXA-24_1_AJ239129 	828
blaOXA-25_1_AF201826 	828
blaOXA-26_1_AF201827 	828
blaOXA-27_1_AF201828 	822
blaOXA-28_1_AF231133 	801
blaOXA-29_1_AJ400619 	801
blaOXA-31_1_AF294653 	831
blaOXA-32_1_AF315351 	828
blaOXA-34_1_AF350424 	771
blaOXA-35_1_AF315786 	801
blaOXA-36_1_AF300985 	739
blaOXA-37_1_AY007784 	801
blaOXA-42_1_AJ488302 	810
blaOXA-43_1_AJ488303 	810
blaOXA-45_1_AJ519683 	795
blaOXA-46_1_AF317511	801
blaOXA-47_1_AY237830 	831
blaOXA-48_1_AY236073 	798
blaOXA-49_1_AY288523 	825
blaOXA-50_1_AY306130 	789
blaOXA-51_1_DQ385606 	825
blaOXA-53_1_AY289608 	828
blaOXA-54_1_AY500137 	798
blaOXA-55_1_AY343493 	870
blaOXA-56_1_AY445080 	801
blaOXA-57_1_AJ631966 	810
blaOXA-58_1_AY665723 	843
blaOXA-59_1_AJ632249 	810
blaOXA-60_1_AF525303	816
blaOXA-61_1_AY587956 	774
blaOXA-62_1_AY423074 	858
blaOXA-63_1_AY619003 	807
blaOXA-64_1_AY750907 	825
blaOXA-65_1_AY750908 	825
blaOXA-66_1_AY750909 	825
blaOXA-67_1_DQ491200 	825
blaOXA-68_1_AY750910 	825
blaOXA-69_1_AY859527	825
blaOXA-70_1_AY750912 	825
blaOXA-71_1_AY750913 	825
blaOXA-72_1_AY739646	828
blaOXA-73_1_AY762325 	822
blaOXA-74_1_EU161636 	801
blaOXA-75_1_AY859529 	825
blaOXA-76_1_AY949203 	825
blaOXA-77_1_AY949202 	825
blaOXA-78_1_AY862132 	825
blaOXA-79_1_EU019534 	825
blaOXA-80_1_EU019535 	825
blaOXA-82_1_DQ987479 	825
blaOXA-83_1_DQ309277 	825
blaOXA-84_1_DQ309276 	825
blaOXA-85_1_JANA01000064	786
blaOXA-86_1_DQ149247 	825
blaOXA-87_1_DQ348075 	825
blaOXA-88_1_DQ392963 	825
blaOXA-89_1_DQ445683 	825
blaOXA-90_1_EU547443 	825
blaOXA-91_1_DQ519086 	825
blaOXA-92_1_DQ335566 	825
blaOXA-93_1_DQ519087 	825
blaOXA-94_1_DQ519088 	825
blaOXA-95_1_DQ519089 	825
blaOXA-96_1_DQ519090 	843
blaOXA-97_1_EF102240 	843
blaOXA-98_1_EU255288	825
blaOXA-99_1_DQ888718 	825
blaOXA-100_1_AM231720 	825
blaOXA-101_1_AM412777 	801
blaOXA-104_1_EF581285 	822
blaOXA-106_1_EF650032 	825
blaOXA-107_1_LAVJ01000082 	825
blaOXA-108_1_EF650034 	825
blaOXA-109_1_EF650035 	825
blaOXA-110_1_EF650036 	825
blaOXA-111_1_EF650037 	825
blaOXA-112_1_EF650038 	825
blaOXA-113_1_EF653400 	825
blaOXA-114g_1_HM368376 	828
blaOXA-114f_1_HM368375 	828
blaOXA-114e_1_HM104634 	828
blaOXA-114d_1_HM104633 	828
blaOXA-114c_1_HM056041 	828
blaOXA-114a_1_EU188842	828
blaOXA-114b_1_HM056040 	828
blaOXA-115_1_EU029998 	825
blaOXA-116_1_EU220744 	786
blaOXA-117_1_GQ423625 	825
blaOXA-118_1_AF371964 	801
blaOXA-119_1_DQ767903	801
blaOXA-120_1_EU255289 	825
blaOXA-121_1_EU255290	825
blaOXA-122_1_EU255291	825
blaOXA-123_1_EU255292	825
blaOXA-124_1_EU255293	825
blaOXA-125_1_EU255294	825
blaOXA-126_1_EU255295	825
blaOXA-127_1_EU255296	825
blaOXA-128_1_EU375515 	825
blaOXA-129_1_FJWZ01000025	804
blaOXA-130_1_EU547445 	825
blaOXA-131_1_EU547446 	825
blaOXA-132_1_EU547447 	825
blaOXA-133_1_EU571228 	822
blaOXA-134_1_HQ122933 	822
blaOXA-136_1_EU086831	810
blaOXA-137_1_EU086834	810
blaOXA-138_1_EU670845 	825
blaOXA-139_1_AM991978 	828
blaOXA-141_1_EF552405 	828
blaOXA-142_1_LC169567 	801
blaOXA-143_1_GQ861437 	828
blaOXA-144_1_FJ872530 	825
blaOXA-145_1_FJ790516 	798
blaOXA-146_1_FJ194494 	825
blaOXA-147_1_FJ848783 	801
blaOXA-148_1_GQ853679 	825
blaOXA-149_1_GQ853680 	825
blaOXA-150_1_GQ853681 	825
blaOXA-160_1_GU199038 	828
blaOXA-161_1_GQ202693 	828
blaOXA-162_1_GU197550 	798
blaOXA-163_1_HQ700343 	786
blaOXA-164_1_GU831575 	843
blaOXA-165_1_HM488986 	822
blaOXA-166_1_HM488987 	822
blaOXA-167_1_HM488988 	822
blaOXA-168_1_HM488989 	822
blaOXA-169_1_HM488990 	822
blaOXA-170_1_HM488991 	822
blaOXA-171_1_HM488992 	822
blaOXA-172_1_HM113558 	825
blaOXA-173_1_HM113559 	825
blaOXA-174_1_HM113560 	825
blaOXA-175_1_HM113561 	825
blaOXA-176_1_HM113562 	825
blaOXA-177_1_HM113563 	825
blaOXA-178_1_HM113564 	825
blaOXA-179_1_HM570035 	825
blaOXA-180_1_HM570036 	825
blaOXA-181_1_CM004561 	798
blaOXA-182_1_HM640278 	828
blaOXA-183_1_HQ111474 	801
blaOXA-192_1_JF273470 	810
blaOXA-194_1_HQ425492 	822
blaOXA-195_1_HQ425493 	822
blaOXA-196_1_HQ425494 	822
blaOXA-197_1_HQ425495 	822
blaOXA-198_1_HQ634775 	789
blaOXA-199_1_JN704570 	798
blaOXA-200_1_HQ734811 	825
blaOXA-201_1_HQ734812 	825
blaOXA-202_1_HQ734813 	825
blaOXA-203_1_HQ998857 	825
blaOXA-204_1_KP027885 	798
blaOXA-205_1_JF800667 	801
blaOXA-206_1_AB634250 	825
blaOXA-207_1_LLFS01000355	828
blaOXA-208_1_KF305665	825
blaOXA-209_1_JF268688 	825
blaOXA-210_1_JF795487 	828
blaOXA-211_1_JN861779 	825
blaOXA-212_1_JN861780 	825
blaOXA-213_1_JN861781 	822
blaOXA-214_1_JN861782 	828
blaOXA-215_1_JN861783 	828
blaOXA-216_1_FR865168 	825
blaOXA-217_1_JN603240 	825
blaOXA-219_1_JN215211 	825
blaOXA-223_1_JN248564 	825
blaOXA-224_1_JN412067	831
blaOXA-225_1_JN638887 	822
blaOXA-226_1_FJ617207	828
blaOXA-228_1_JQ422053 	831
blaOXA-229_1_JQ422052 	831
blaOXA-230_1_JQ422054 	831
blaOXA-231_1_JQ326200 	828
blaOXA-232_1_JX423831 	798
blaOXA-233_1_KJ657570	801
blaOXA-234_1_NG_050607	825
blaOXA-235_1_JQ820240 	831
blaOXA-236_1_JQ820242 	831
blaOXA-237_1_JQ820241 	831
blaOXA-239_1_JQ837239 	822
blaOXA-240_1_JX089628 	801
blaOXA-241_1_JX025021 	825
blaOXA-242_1_JX025022 	825
blaOXA-243_1_AFRQ01000031	828
blaOXA-244_1_KP659189	798
blaOXA-245_1_JX438001 	798
blaOXA-247_1_JX893517 	786
blaOXA-248_1_HE963769 	825
blaOXA-249_1_HE963770 	825
blaOXA-250_1_HE963771 	825
blaOXA-251_1_JN118546 	801
blaOXA-253_1_KC479324 	828
blaOXA-254_1_AB781687 	825
blaOXA-255_1_KC479325 	828
blaOXA-256_1_HE616889 	801
blaOXA-257_1_KC567681 	831
blaOXA-258_1_HE614014 	825
blaOXA-278_1_KC771279 	831
blaOXA-309_1_HF947514 	825
blaOXA-320_1_KF151169 	831
blaOXA-322_1_KF203096 	822
blaOXA-323_1_KF203097 	822
blaOXA-324_1_KF203098 	822
blaOXA-325_1_KF203099 	822
blaOXA-326_1_KF203100 	822
blaOXA-327_1_KF203101 	822
blaOXA-328_1_KF203102 	822
blaOXA-329_1_KF203103 	822
blaOXA-330_1_KF203104 	822
blaOXA-331_1_KF203105 	822
blaOXA-332_1_KF203106 	822
blaOXA-333_1_KF203107 	825
blaOXA-334_1_KF203108 	825
blaOXA-335_1_KF203109 	822
blaOXA-348_1_KF297577 	822
blaOXA-349_1_KF297578 	822
blaOXA-350_1_KF297579 	822
blaOXA-351_1_KF297580 	822
blaOXA-352_1_KF297581 	822
blaOXA-353_1_KF297582 	822
blaOXA-354_1_KF297583 	822
blaOXA-355_1_KF297584 	831
blaOXA-356_1_KF297585 	831
blaOXA-357_1_KF421160 	822
blaOXA-358_1_KF421161 	822
blaOXA-359_1_KF421162 	822
blaOXA-360_1_KF421163 	831
blaOXA-371_1_AB871653 	825
blaOXA-372_1_KJ746496 	774
blaOXY-1-1_1_Z30177 	876
blaOXY-1-2_2_AJ871864 	876
blaOXY-1-3_3_AY077482 	876
blaOXY-1-4_4_AY077483 	873
blaOXY-1-5_5_AY077486 	870
blaOXY-1-6_6_Y17715 	876
blaOXY-1-7_7_M27459 	876
blaOXY-2-1_1_AJ871866 	873
blaOXY-2-2_2_AJ871867 	873
blaOXY-2-3_3_AY077488 	870
blaOXY-2-4_4_Y17714 	870
blaOXY-2-5_5_AY077487 	870
blaOXY-2-6_6_AY077485 	873
blaOXY-2-7_7_Z49084 	873
blaOXY-2-8_8_AY055205 	873
blaOXY-2-9_9_FJ785625 	870
blaOXY-2-10_10_FJ785626 	873
blaOXY-3-1_1_AF491278 	867
blaOXY-4-1_1_AY077481 	873
blaOXY-5-1_1_AJ871868 	873
blaOXY-5-2_2_AJ871871 	873
blaOXY-6-1_1_AJ871873 	876
blaOXY-6-2_2_AJ871875 	873
blaOXY-6-3_3_AJ871876 	876
blaOXY-6-4_4_AJ871877 	876
blaPAO_1_AY083595 	1194
blaPAO_2_FJ666065 	1194
blaPAO_3_FJ666073 	1194
blaPAO_4_AY083592 	1194
blaPER-1_1_GU944725 	927
blaPER-2_1_X93314 	927
blaPER-3_1_AY740681 	927
blaPER-4_1_EU748544 	927
blaPER-5_1_FJ627180 	926
blaPER-6_1_GQ396303 	927
blaPER-7_1_HQ713678 	927
blaRAHN-1_1_GU645205 	888
blaRAHN-1_2_AF338038 	888
blaRAHN-2_2_HM114350 	888
blaROB-1_1_DQ840517 	918
blaROB-1_2_AF022114 	918
blaSHV-2a_1_X98102 	861
blaSHV-5_1_X55640 	861
blaSHV-7_1_U20270 	861
blaSHV-8_1_U92041 	861
blaSHV-13_1_AF164577 	861
blaSHV-14_1_AF226622 	861
blaSHV-15_1_AJ011428 	861
blaSHV-16_1_AF072684 	876
blaSHV-18_1_AF132290 	861
blaSHV-24_1_AB023477 	861
blaSHV-25_1_AF208796	861
blaSHV-26_1_AF227204 	861
blaSHV-27_1_AF293345 	861
blaSHV-28_1_AF299299 	861
blaSHV-29_1_AF301532 	861
blaSHV-30_1_AY661885 	861
blaSHV-31_1_AY277255 	861
blaSHV-33_1_AY037779 	861
blaSHV-34_1_AY036620 	861
blaSHV-35_1_AY070258 	861
blaSHV-36_1_AF467947 	861
blaSHV-37_1_AF467948 	861
blaSHV-40_1_AF535128 	861
blaSHV-41_1_AF535129 	861
blaSHV-43_1_AY065991 	861
blaSHV-44_1_AY259119 	861
blaSHV-45_1_AF547625 	861
blaSHV-46_1_AY210887 	861
blaSHV-48_1_AY263404 	861
blaSHV-49_1_AY528718 	861
blaSHV-50_1_AY288915 	861
blaSHV-51_1_AY289548 	861
blaSHV-52_1_HQ845196 	861
blaSHV-55_1_DQ054528 	861
blaSHV-56_1_EU586041 	861
blaSHV-57_1_AY223863 	861
blaSHV-59_1_AY790341 	861
blaSHV-60_1_AB302939 	861
blaSHV-61_1_AJ866284 	861
blaSHV-62_1_AJ866285 	861
blaSHV-63_1_EU342351 	861
blaSHV-64_1_DQ174304 	861
blaSHV-65_1_DQ174305 	861
blaSHV-66_1_DQ174306 	861
blaSHV-67_1_DQ174307 	861
blaSHV-69_1_DQ174308 	861
blaSHV-70_1_DQ013287 	861
blaSHV-72_1_AM176547 	861
blaSHV-73_1_AM176548 	858
blaSHV-74_1_AM176549 	861
blaSHV-75_1_AM176550 	861
blaSHV-76_1_AM176551 	861
blaSHV-77_1_EF373975 	861
blaSHV-78_1_AM176553 	861
blaSHV-79_1_AM176554 	861
blaSHV-80_1_AM176555 	861
blaSHV-81_1_AM176556 	861
blaSHV-82_1_AM176557 	861
blaSHV-85_1_DQ322460 	861
blaSHV-86_1_DQ328802 	861
blaSHV-89_1_DQ193536 	861
blaSHV-92_1_DQ836922 	861
blaSHV-93_1_EF373969 	861
blaSHV-94_1_EF373970 	861
blaSHV-95_1_EF373972 	861
blaSHV-96_1_EF373971 	861
blaSHV-97_1_EF373973 	861
blaSHV-98_1_AM941844 	861
blaSHV-99_1_AM941845 	861
blaSHV-100_1_AM941846 	900
blaSHV-101_1_EU155018 	861
blaSHV-102_1_EU024485 	861
blaSHV-103_1_EU032604 	861
blaSHV-104_1_EU274581 	861
blaSHV-105_1_FJ194944 	861
blaSHV-106_1_AM922307 	861
blaSHV-107_1_AM922308 	861
blaSHV-108_1_AM922309 	861
blaSHV-109_1_EU418913 	861
blaSHV-110_1_HQ877615 	861
blaSHV-120_1_JF812965 	861
blaSHV-121_1_GQ428198 	861
blaSHV-128_1_GU932590 	861
blaSHV-129_1_GU827715 	861
blaSHV-132_1_GU981741 	861
blaSHV-133_1_AB551737 	861
blaSHV-134_1_HM559945 	861
blaSHV-135_1_HQ637576 	861
blaSHV-137_1_HQ661363 	861
blaSHV-141_1_JQ388884 	861
blaSHV-142_1_JQ029959 	861
blaSHV-143_1_JQ341060 	861
blaSHV-144_1_JQ926986 	861
blaSHV-145_1_JX013655 	861
blaSHV-147_1_JX121114 	858
blaSHV-148_1_JX121115 	858
blaSHV-149_1_JX121116 	858
blaSHV-150_1_JX121117 	858
blaSHV-151_1_JX121118 	858
blaSHV-152_1_JX121119 	858
blaSHV-153_1_JX121120 	858
blaSHV-154_1_JX121121 	858
blaSHV-155_1_JX121122 	858
blaSHV-156_1_JX121123 	861
blaSHV-157_1_JX121124 	861
blaSHV-158_1_JX121125 	858
blaSHV-159_1_JX121126 	858
blaSHV-160_1_JX121127 	861
blaSHV-161_1_JX121128 	861
blaSHV-162_1_JX121129 	858
blaSHV-163_1_JX121130 	858
blaSHV-164_1_HE981194 	861
blaSHV-165_1_JX121131 	858
blaSHV-168_1_JX870080 	861
blaSHV-172_1_KF513177 	861
blaSHV-173_1_KF513178 	861
blaSHV-178_1_KF705209 	861
blaSHV-179_1_KF705208 	861
blaTEM-1A_1_HM749966 	861
blaTEM-1B_1_AY458016	861
blaTEM-1C_1_FJ560503 	861
blaTEM-1D_1_AF188200 	861
blaTEM-2_1_X54606 	861
blaTEM-2_2_AJ251946 	861
blaTEM-3_1_X64523 	861
blaTEM-6_1_X57972 	861
blaTEM-8_1_X65252 	861
blaTEM-10_1_AF093512 	861
blaTEM-11_1_AY874537 	861
blaTEM-12_1_M88143 	861
blaTEM-15_1_AM849805 	861
blaTEM-16_1_X65254 	861
blaTEM-17_1_Y14574 	861
blaTEM-20_1_EU527189 	861
blaTEM-21_1_Y17582 	858
blaTEM-22_1_Y17583 	858
blaTEM-24_1_GQ293500 	861
blaTEM-28_1_U37195 	861
blaTEM-29_1_DQ269440 	861
blaTEM-30_1_AJ437107 	861
blaTEM-33_1_GU371926 	861
blaTEM-34_1_KC292503 	861
blaTEM-43_1_U95363 	861
blaTEM-45_1_X95401 	861
blaTEM-47_1_Y10279 	861
blaTEM-48_1_Y10280 	861
blaTEM-49_1_Y10281 	861
blaTEM-52C_2_EF141186 	861
blaTEM-52B_1_AF027199 	861
blaTEM-53_1_AF104441 	861
blaTEM-54_1_AF104442 	861
blaTEM-55_1_DQ286729 	861
blaTEM-57_1_FJ405211 	861
blaTEM-60_1_AF047171 	861
blaTEM-63_1_AF332513 	861
blaTEM-67_1_AF091113 	861
blaTEM-68_1_AJ239002 	861
blaTEM-70_1_AF188199 	861
blaTEM-71_1_AF203816 	861
blaTEM-72_1_AF157553 	861
blaTEM-76_1_AF190694 	861
blaTEM-77_1_AF190695 	861
blaTEM-78_1_AF190693 	861
blaTEM-79_1_AF190692 	861
blaTEM-80_1_AF347054 	861
blaTEM-81_1_AF427127 	861
blaTEM-82_1_AF427128 	861
blaTEM-83_1_AF427129 	861
blaTEM-84_1_AF427130 	861
blaTEM-85_1_AJ277414 	861
blaTEM-86_1_AJ277415 	861
blaTEM-87_1_AF250872 	861
blaTEM-88_1_AY027590 	861
blaTEM-90_1_AF351241 	861
blaTEM-91_1_AB049569 	861
blaTEM-92_1_AF143804 	861
blaTEM-93_1_AJ318093 	861
blaTEM-94_1_AJ318094 	861
blaTEM-95_1_AJ308558 	861
blaTEM-96_1_AY092401 	861
blaTEM-97_1_AF397067 	861
blaTEM-98_1_AF397068 	861
blaTEM-99_1_AF397066 	861
blaTEM-101_1_AF495873 	861
blaTEM-102_1_AY040093 	861
blaTEM-104_1_AF516719 	861
blaTEM-105_1_AF516720 	861
blaTEM-106_1_AY101578 	861
blaTEM-107_1_AY101764 	861
blaTEM-108_1_AF506748 	861
blaTEM-109_1_AY628175 	861
blaTEM-110_1_AY072920 	861
blaTEM-111_1_AF468003 	861
blaTEM-112_1_AY589493 	861
blaTEM-113_1_AY589494 	861
blaTEM-114_1_AY589495 	861
blaTEM-115_1_AF535127 	861
blaTEM-116_1_AY425988	861
blaTEM-120_1_AY243512 	861
blaTEM-121_1_AY307374 	861
blaTEM-122_1_AY307100 	861
blaTEM-123_1_AY327539 	858
blaTEM-124_1_AY327540 	858
blaTEM-125_1_AY628176 	861
blaTEM-126_1_AY628199 	861
blaTEM-127_1_AY368236 	861
blaTEM-130_1_AJ866988 	861
blaTEM-131_1_AY436361 	861
blaTEM-132_1_AY491682 	861
blaTEM-133_1_AY528425 	861
blaTEM-134_1_AY574271 	861
blaTEM-135_1_GQ896333 	861
blaTEM-136_1_AY826417 	861
blaTEM-137_1_AM286274 	861
blaTEM-138_1_AY853593 	861
blaTEM-139_1_DQ072853 	861
blaTEM-141_1_AY956335 	861
blaTEM-142_1_DQ388882 	861
blaTEM-143_1_DQ075245 	861
blaTEM-145_1_DQ105528 	861
blaTEM-146_1_DQ105529 	861
blaTEM-147_1_DQ279850 	861
blaTEM-148_1_AM087454 	861
blaTEM-149_1_DQ369751 	861
blaTEM-150_1_AM183304 	861
blaTEM-151_1_DQ834729 	861
blaTEM-152_1_DQ834728 	861
blaTEM-153_1_KC149518 	861
blaTEM-154_1_FJ807656 	861
blaTEM-155_1_DQ679961 	861
blaTEM-156_1_AM941159 	861
blaTEM-157_1_DQ909059 	861
blaTEM-158_1_EF534736 	861
blaTEM-159_1_EF136376 	861
blaTEM-160_1_EF136377 	861
blaTEM-162_1_EF468463 	861
blaTEM-163_1_EU815939 	861
blaTEM-164_1_EU274580 	861
blaTEM-166_1_FJ197316 	861
blaTEM-167_1_FJ360884 	861
blaTEM-168_1_FJ919776 	861
blaTEM-171_1_GQ149347 	861
blaTEM-176_1_GU550123 	861
blaTEM-177_1_FN652295 	861
blaTEM-178_1_X97254 	858
blaTEM-182_1_HQ317449 	861
blaTEM-183_1_HQ529916 	861
blaTEM-184_1_FR848831 	861
blaTEM-185_1_JF795538 	861
blaTEM-186_1_JN227084 	861
blaTEM-187_1_HM246246 	858
blaTEM-188_1_JN211012 	861
blaTEM-189_1_JN254627 	861
blaTEM-190_1_JN416112 	861
blaTEM-193_1_JN935135 	861
blaTEM-194_1_JN935136 	861
blaTEM-195_1_JN935137 	861
blaTEM-197_1_HQ877606 	861
blaTEM-198_1_AB700703 	861
blaTEM-201_1_JX310327 	861
blaTEM-205_1_KC900516 	858
blaTEM-206_1_KC783461 	861
blaTEM-207_1_KC818234 	861
blaTEM-208_1_KC865667 	861
blaTEM-209_1_KF240808 	861
blaTEM-211_1_KF513179 	861
blaVEB-1_1_HM370393 	900
blaVEB-1_3_DQ393569 	900
blaVEB-1_4_AF324834 	900
blaVEB-2_1_AY027870 	900
blaVEB-3_1_AY536519 	900
blaVEB-4_1_EF136375 	900
blaVEB-5_1_EF420108 	900
blaVEB-6_1_EU259884 	900
blaVEB-7_1_FJ825622 	900
blaVEB-8_1_JX679208 	900
ampH_1_AJ276031 	795
ampH_2_HQ586946 	795
blaSMB-1_1_AB636283 	843
POM-1_1_GU002295 	821
blaCFE-1_1_AB107899 	1146
blaLAT-1_1_X78117 	1146
blaNPS_1_AY027589 	783
blaLCR-1_1_X56809 	783
blaNMC-A_1_AJ536087 	879
blaFAR-1_1_AF024601 	894
blaKHM-1_1_AB364006 	726
blaCEPH-A3_1_AY112998 	765
blaSIM-1_1_JF731030 	741
blaGIM-1_1_JF414726 	753
blaSPM-1_1_AY341249 	831
blaBES-1_1_AF234999 	879
blaSFO-1_1_AB003148 	888
blaTLA-1_1_AF148067 	945
hugA_1_AF324468 	897
blaDIM-1_1_GU323019 	756
blaAER-1_1_U14748 	915
blaBIC-1_1_GQ260093 	885
blaERP-1_1_AY077733 	882
blaPME-1_1_HQ541434 	930
blaJOHN-1_1_AY028464 	747
blaMUS-1_1_AF441286 	741
blaCGB-1_1_EF672680 	729
blaEBR-1_1_AF416700 	708
blaTUS-1_1_AF441287 	747
blaACI-1_1_AJ007350 	855
blaAST-1_1_AF279904 	933
blaCKO-1_1_AF477396 	903
blaCME-1_1_AJ006275 	888
blaDES-1_1_AF426161 	975
blaLUT-1_1_AY695112 	891
blaSED1_1_AF321608 	888
penA_1_AF515059 	1746
imiH_1_AJ548797 	765
imiS_1_Y10415 	768
blaBIL-1_1_X74512 	1146
blaCMG_1_AY265892 	1054
blaTRU_1_EU046614 	1149
blaZEG-1_1_AY265891 	1013
ampS_1_X80276 	795
blaADC-25_1_EF016355 	1152
blaA_1_DQ424965 	855
blaA_2_AY954728 	885
blaB-2_1_AF189300 	750
blaB-3_1_AF189301 	750
blaB-3_2_AF189299 	750
blaB-5_1_AF189303 	750
blaB-6_1_AF189302 	747
blaB-7_1_AF189304 	747
blaB-8_1_AF189305 	747
blaB-9_1_AY348324 	747
blaB-10_1_AY348325 	747
blaB-11_1_AY348326 	750
blaB-12_1_EF595958 	750
blaB-13_1_EF595959 	750
blaB-14_1_JN635697 	747
blaL1_3_EF126059 	870
blaZ_1_CP000704	846
blaZ_2_CP000731	846
blaZ_3_CP000732	846
blaZ_4_X04121	846
blaZ_5_AJ302698	846
blaZ_6_AP003139	846
blaZ_7_AP004832	846
blaZ_8_HE993884	852
blaZ_9_DQ269019	846
blaZ_10_FR823292	852
blaZ_12_M15195	951
blaZ_11_AJ400722 	846
cfiA1_1_AB087225 	750
cfiA2_1_AB087226 	750
cfiA3_1_AB087228 	750
cfiA4_1_AB087229 	750
cfiA6_1_AB087231 	750
cfiA8_1_AB087233 	750
cfiA9_1_AB087234 	750
cfiA10_1_AB087227 	750
cfiA13_1_FM200787 	750
cfiA14_1_FM200789 	750
cfxA_1_U38243 	966
cfxA2_1_AF504914 	966
cfxA3_1_AF472622 	966
cfxA4_1_AY769933 	966
cfxA5_1_AY769934 	966
cfxA6_1_GQ342996 	996
cphA1_2_AY261377 	765
cphA1_1_AY261379 	765
cphA1_3_AY261378 	765
cphA1_4_AY261376 	765
cphA1_7_X57102 	765
