#name	length
2689_tnpA_KX470419.1	1086
292_tnpA_FKRS01000031.1	1086
394_tnpA_KT862781.1	1086
527_tnpA_CDAB01000007.1	1086
805_tnpA_FMRQ01000002.1	1086
923_tnpA_FMOA01000003.1	1086
2123_IS91_MQUF01000021.1	1083
1012_IS91_CP018684.2	1081
1815_int3_CP009612.1	1080
2255_tnpA1_HE572590.1	1080
2656_IS91_HG983279.1	1080
2765_tnpA2_HE572590.1	1080
1193_tnpA_JX424614.1	1077
2658_IS91_KX957971.1	1077
449_tnpA_CDAD01000027.1	1077
1817_tnpA_AE014299.2	1076
1536_tnpA_EF151283.1	1074
412_tnpA_FN806773.1	1074
702_tnpA_DQ517526.1	1074
2789_tnpA5_HG916853.1	1071
2363_tnpA1_AJ245436.1	1068
1850_ISRj1_X02581	1067
371_tnpA_JF729197.1	1066
1039_int2_LN907827.1	1065
1381_IS91_APLF01000054.1	1065
268_tnpA_KM396300.1	1065
801_tniA_KF040452.1	1065
1076_int2_CP003889.1	1062
1726_tnpA_JN695267.1	1062
739_tnpA_FQ482074.1	1062
783_IS91_MSJV01000504.1	1062
2293_IS91_CP018091.1	1059
622_tnpA_EU886978.1	1055
1243_IS91_LN554846.1	1053
1743_IS91_CR378668.1	1053
1008_tnpA_CP002881.1	1050
1053_IS91_MOXO01000337.1	1050
105_rep21_3_pS0385-3_AM990995.1	1050
1229_tnpA_AY545598.5	1050
1438_IS91_MQRH01000036.1	1050
1552_tnpA_CP002881.1	1050
1360_tnpA_LXLL01000017.1	1047
2196_tnpA_FJ859895.1	1047
613_int3_CP008695.1	1047
2383_IS91_MOXN01000077.1	1045
1093_tnpA_LC198842.1	1044
1306_tnpA_AM296017.1	1044
1530_tnpA_KU130294.1	1044
1553_tnpA_EF614235.1	1044
1576_tnpA_DQ914960.2	1044
1964_tnpA_EF408254.1	1044
2463_tnpA_EF439838.1	1044
2480_tnpA_KU254577.1	1044
2608_tnpA_AM749812.1	1044
2692_tnpA_KU130294.1	1044
2699_tnpA_JQ629929.1	1044
763_tnpA_JX275775.1	1044
137_repUS15__ORF(E.faecium287)_NZAAAK010000287	1041
2416_tnpA_CT573073.1	1041
495_tnpA_ISSod13_AE014300.1	1041
79_rep17_1_CDS29(pRUM)_AF507977	1041
1144_tnpA_AJ564386.1	1039
1800_tnpA_FJ501215.1	1038
1982_tnpA_KP987218.1	1038
2086_tnpA_CDAD01000016.1	1038
2171_tnpA_GQ324956.1	1038
2176_tnpA_FLQY01000007.1	1038
2302_tnpA_CP002881.1	1038
2625_tnpA_AY540995.2	1038
551_tnpA_CP000967.2	1038
958_tnpA_CDAC01000056.1	1038
2713_tnpA_FM897214.1	1037
1629_tnpA_CDAH01000009.1	1035
1668_tnpA_AE014299.2	1035
2240_tnpA_DQ167474.1	1035
2606_tnpA1_AB238971.1	1035
875_tnpA_AY305378.1	1035
505_tnpA4_AF550679.1	1033
1239_tnpA_L48985.1	1032
1773_tnpA_JQ796373.1	1032
2038_tnpA_CP005961.1	1032
427_tnpA_JF785549.1	1032
795_tnpA_AE014299.2	1032
1310_tnpA_ISSod21_AE014300.1	1030
1061_tnpA_KT965093.1	1029
1350_tnpA_KC561054.1	1029
1487_istA11_HG916826.1	1029
1578_tnpA_CP000646.1	1029
2392_tnpA13_HG916826.1	1029
2424_tnpA_CP000353.2	1029
2563_tnpA_KU254577.1	1029
311_IS91_LRLK01000111.1	1028
1263_tnpA_AE014299.2	1027
860_tnpA_AE014299.2	1027
1123_tnpA_AMUK01000170.1	1026
119_rep23_1_rep(pPR9)_GU237136.1	1026
120_rep23_2_rep(pV030-8)_EU366902.1	1026
1400_tnpA_AY148032.1	1026
1900_tnpA_AY148030.1	1026
2218_tnpAKR822246.1	1026
479_tnpA_AP013357.1	1026
664_tnpA_KC609323.1	1026
968_tnpA_Z17279.1	1026
1840_tnpA_EU219534.1	1023
1916_tnpA_KC170280.1	1023
2336_tnpA_FJ715942.1	1023
1240_tnpA*_JX194160.1	1020
1819_tnpA_CP000353.2	1020
1876_tnpA_AY305378.1	1020
2098_tnpA_FJCC01000059.1	1020
477_tnpA_AM258965.2	1020
638_tnpA_DQ361537.1	1020
800_tnpA3_FR854064.1	1020
1640_tnpA_AF099014.1	1017
421_tnpA_KU167609.1	1017
44_rep8_1_EP002*(pAM373)_NC002630	1017
1107_tnpA_HE613569.1	1014
460_intI1_AF263519.1	1014
542_intI1_DQ647028.2	1014
1223_tnpA_DQ973625.1	1011
1650_tnpA_CP000352.1	1011
2162_tnpA_U73041.1	1011
280_tnpA_JF714412.2	1011
46_rep9_1_repA(pAD1)_L01794	1011
49_rep9_4_repA2(pTEF2)_AE016831	1011
992_tnpA_CP000354.2	1011
104_rep21_2_rep(pNVH01)_AJ512814.1	1005
108_rep21_6_rep(pBMSa1)_AY541446.1	1005
323_tnpA_KU682281.1	1005
349_tnpA_JX041889.1	1005
116_rep21_14_rep(pKH21)_EU350088.1	1004
2472_tnpA_JN106170.1	1002
2640_Tn916-orf14_KC414929	1002
465_IS91_LRKZ01000069.1	1002
47_rep9_2_prgW(pCF10)_AY855841	1002
48_rep9_3_repA(pPD1)_D78016	1002
646_tnpA_KU167609.1	1002
103_rep21_1_rep(pWBG754)_GQ900396.1	999
2393_tnpA_CP000354.2	999
109_rep21_7_rep(pWBG760)_GQ900473.1	996
111_rep21_9_rep(pKH12)_EU168704.2	996
112_rep21_10_rep(pKH14)_EU164802.1	996
113_rep21_11_rep(pSA1308)_AB254848.1	996
114_rep21_12_rep(pKH3)_AF151117.1	996
135_repUS13__CDS1(pUSA01)_NC007790	996
227_pSL483_1__CP001137	995
1355_ISUnb4_LPNI01000100	992
1535_Tn916-orf20_KC414929	990
368_tnpA_KT364224.1	990
94_rep20_3_rep(pTW20)_FN433597.1	990
121_rep24_1_rep(pWBG745)_GQ900389.1	989
2260_tniB_FP929140.1	987
1176_tnpA_DQ164214.1	984
122_rep24_2_rep(pWBG749)_GQ900391.1	984
17_rep5_2_rep(pN315)_AP003139	984
45_rep8_2_repA(pEJ97-1)_AJ49170	984
59_rep11_2_repA(pEF1071)_AF164559	984
796_tnpA_AF133698.1	984
83_rep19_2_rep(pSA1379)_NC007931	984
84_rep19_3_CDS20(pSJH901)_CP000704	984
86_rep19_5_rep(pWBG747)_GQ900399.1	984
91_rep19_10_rep(pWBG746)_GQ900390.1	984
1083_int2_CP002967.1	981
1323_tnpA_GQ324957.1	981
1594_int2_CP006632.1	981
1637_tnpA_HM204990.1	981
1797_tnpA_CBVQ010000068.1	981
2561_tnpA_KP987215.1	981
2763_tnpA_GQ919187.1	981
333_tnpA_KP893385.1	981
431_IS91_MSKG01000425.1	981
452_tnpA_AF052751.1	981
571_tnpA_KX710093.1	981
602_tnpA_AF491307.2	981
642_tnpA-2_AJ877225.1	981
710_tnpA_AY894752.1	981
769_tnpA_KX029332.1	981
866_tnpA_KT818596.1	981
1151_IS621_NC009800	980
228_pYE854_1__AM905950	979
233_pENTAS02_1__CP003028	979
635_int2_AY509004.1	978
329_tnpA_KC344543.1	976
1565_tnpA_JX442974.1	975
1860_tnpA1_JN648090.1	975
60_rep11_3_rep(pEFR)_AF511037	975
87_rep19_6_ORF34(EDINA)_AP003089.1	975
88_rep19_7_repA(SAP019A)_GQ900385.1	975
89_rep19_8_repA(pWBG759)_GQ900401.1	975
90_rep19_9_repA(AP071A)_GQ900485.1	975
1116_tnpA_BBSJ01000031.1	972
1715_IS91_MJIL01000013.1	972
1915_tnpA_CDAG01000005.1	972
2648_tnpA_KF682462.1	972
312_IS91_MSKG01000291.1	972
82_rep19_1_CDS45(pLEW6932)_NC009130	972
947_tnpA_JX077110.1	972
1764_tnpA_X97015.1	971
1090_tnpA_13_KU665641.1	969
1426_tnpA_KF445086.1	969
1485_tnpA_KU666846.1	969
1510_tnpA_KJ933392.1	969
1644_tnpA_KX029332.1	969
2374_tnpA_KX029332.1	969
289_tnpA_KX029332.1	969
334_IS91_MOIG01000044.1	969
574_tnpA_KT225462.1	969
627_tnpA_JN983042.1	969
825_tnpA_U66917.2	969
830_tnpA_KF537631.1	969
1933_IS91_MNFW01000015.1	968
1186_tnpA_AJ870469.1	967
143_repUS21__rep(pWBG764)_GQ900468.1	966
350_tnpA_CCYY01000041.1	966
1686_tnpA_AE014299.2	965
2056_ISPbu1_AEPD01000037	965
1288_tnpA_DQ174113.1	963
130_repUS8__ORF1(pOg32)_LOPPOG32	960
2760_tnpA_CDAE01000006.1	960
559_tnpA_BX936398.1	960
71_rep15_1_repA(pLW043)_AE017171	960
1931_IS91_AM746676.1	954
2427_tnpA_KJ817377.1	954
1022_tniA_CCES01000002.1	951
1032_IS292_L29283	951
1181_tnpA11_HG916826.1	951
2216_tnpA_KP893385.1	951
2747_tnpA_Y13383.2	951
70_rep14_3_ORF(pRI1)_EU327398	951
106_rep21_4_repRC(pSK41)_AF051917.1	950
1353_ISPvsp1_CAYW010000122	950
1358_ISBaba6_CP012155	950
2068_ISPrmu1_GL945017	950
1480_tnpA_AF086815.2	949
1332_tnpA_AM491042.1	948
1746_int2_CP000645.1	948
1923_tnpA_JN106171.1	948
2078_tnpA_EF118171.1	948
2288_tnpA_CDAC01000056.1	948
2338_tnpA_EF628291.1	948
2500_tnpA_HE646882.2	946
100_rep20_9_repA(SAP055A)_GQ900414.1	945
24_rep7_1_repC(Cassette)_AB037671	945
26_rep7_3_CDS1(pCW7)_J03323	945
28_rep7_5_CDS1(pKC5b)_AF378372	945
31_rep7_8_CDS4(pS194)_NC005564	945
32_rep7_9_CDS3(pUSA02)_NC007791	945
33_rep7_10_repC(pKH17)_NC_010284.1	945
35_rep7_12_rep(SAP060B)_GQ900417.1	945
41_rep7b_1_repJ(pC223)_NC_005243.1	945
58_rep11_1_repA(pB82)_AB178871	945
95_rep20_4_repA(SAP102A)_GQ900496.1	945
96_rep20_5_repA(pSK23)_GQ900491.1	945
97_rep20_6_repA(SAP059A)_GQ900480.1	945
98_rep20_7_repA(SAP074A)_GQ900426.1	945
99_rep20_8_repA(SAP063A)_GQ900418.1	945
36_rep7_13_rep(pSBK203)_U35036.1	943
2770_tnpA_ISSod24_AE014300.1	942
362_IS91_CP003742.1	942
2262_tniB_HG938355.1	939
42_rep7b_2_pVGA_NC_011605.1	939
1102_ISPvsp2_ALJQ01000002	938
1156_ISCrsp1_LGIP01000002	938
102_rep20_11_repA(VRSAp)_AP003367	936
136_repUS14__repA(VRSAp)_AP003367	936
145_repUS23__repA(SAP099B)_GQ900449.1	936
2070_IS26_LN794248.1	936
2548_tnpA_U75371.3	936
25_rep7_2_CDS2(pC221)_NC002129	936
34_rep7_11_repD(pTZ4)_NC010111.1	936
93_rep20_2_repA(pWBG753)_GQ900395.1	936
1999_Tn916-orf13_KC414929	933
30_rep7_7_rep(pKH7)_NC002096	933
43_rep7b_3_SAP089A_GQ900440.1	933
712_tnpA_EU850412.1	933
80_rep18_1_repA(p200B)_AB158402	933
834_tnpA_AB262966.1	933
1932_IS91_CELV01000241.1	930
2031_tnpA_JIDO01000087.1	930
20_rep5_5_rep(pRJ6)_AF241888.2	930
2438_tniB_CCRH01000002.1	930
2529_tnpA_EU402605.1	930
1475_tnpA_KR066794.1	929
107_rep21_5_repRC(pGO1)_FM207042.1	927
229_pIP32953_1__BX936400	927
2804_tniA_KM877517.1	927
322_IS91_LRKQ01000180.1	927
1146_tnpA_KP826704.1	924
1486_tnpA_EF011038.1	924
1667_tniB_AP014882.1	924
1986_tnpA_AE014299.2	924
2248_tnpA_KU961660.2	924
2284_tnpA_KP900016.1	924
2308_tnpA_CCES01000010.1	924
2802_tnpA2_HE578058.1	924
379_tnpA_KU743384.1	924
562_tnpA_HE577112.1	924
608_tnpA_AE014299.2	924
65_rep13_3_rep(pWBG1773)_EF537646	924
717_tnpA4_HE578058.1	924
750_tnpA_KX276209.1	924
1586_IS91_LRLH01000146.1	923
473_tniB_U67194.4	923
1103_tniB_CP017646.1	921
131_repUS9__rep(pSK1)_AF203376	921
2036_tnpA_AY858559.1	921
2718_tnpA1_CP003730.1	921
500_tniB_GQ406245.5	921
846_tnpA_HF545435.1	921
1145_tniB_CCRM01000039.1	918
1985_tnpA_AY509004.1	918
231_pIP31758(p59)_1_p59_CP000718	918
1308_tnpA_HE971709.1	915
2025_tniB_CP002194.1	915
2249_tnpA1_HG916853.1	915
1681_tnpA_AE014299.2	913
965_tnpA_JQ364968.1	912
1018_tniB_AM261760.1	909
1185_tniB_CBTR010000030.1	909
1266_tniB_EU306744.1	909
1271_tniB_CP002152.1	909
1409_tniB_AM993098.1	909
1513_tniB_AB063332.1	909
1694_tnpA_EF577044.1	909
2239_tniB_AEEU01000268.1	909
230_pIP31758(p153)_1_p153_CP000719	909
2801_tniB_KU254577.1	909
353_tniB_LN794248.1	909
439_tniB_GQ227991.1	909
951_tniB_JN106167.1	909
2772_tnpA_KF295828.1	906
1539_tnpA_CCYR01000035.1	903
2094_tnpA_AB220949.1	903
2704_tnpA(IS5)_AJ698325.1	900
581_tnpA_CCYV01000085.1	900
1751_int2_KM886863.1	897
2439_tniB_CP000644.1	897
2792_tniB_AMFJ01009282.1	897
1976_tniB_AEWV01000009.1	894
2428_tniB_AGAZ01000061.1	894
960_tnpA_FN568063.1	894
1265_tniB_CP000630.1	891
1317_tniB_AM236084.1	891
1318_tnpA1B1-ISLL6_LT599053.1	891
1321_tnpA_KX094555.1	891
2585_IS91_MOIK01000173.1	891
352_tnpA_CYGQ01000002.1	891
2192_tnpA_DQ303459.3	889
1420_IS91_CP003742.1	888
1853_IS91_CP003740.1	888
523_IS91_CP003742.1	888
711_tniB_ANGG01000400.1	888
197_p0111_1__AP010962	885
2186_tnpA_HF953351.1	885
1415_tniB_AECL01000076.1	882
2087_tnpA_CP002124.1	882
2271_tnpA_EU850412.1	882
2385_IS91_CP003740.1	882
2794_tniB_CP003566.1	882
934_tnpA_AJ344068.1	882
1000_tnpA_JQ364968.1	879
1264_tnpA_AE014299.2	879
1657_tnpA_EF059914.1	879
1661_IS91_CP007037.1	879
2542_tniB_FP103042.2	879
772_IS91_CP002616.1	879
2259_tniA_JF262170.1	877
2742_tnpA_KR055667.1	876
92_rep20_1_ORF1(EDINA)_AP003089	876
1215_IS91_MOCQ01000095.1	875
187_IncFIB(pHCM2)_1_pHCM2_AL513384	875
367_qacEdelta_EU117158.1	873
1281_tnpA1_CAGD01000038.1	870
1509_tniB_AY305378.1	870
1609_int2_KT389472.1	870
2247_tnpA_CP000645.1	870
2541_tniB_CP002879.1	870
478_IS91_LGMW01000067.1	870
910_tnpA_AB854326.1	869
1255_IS91_CP003740.1	867
2504_tnpA_EU366287.1	867
2564_tnpA_CDAG01000031.1	867
2727_IS91_CP000267.1	867
266_Rep_1_pKPC-2_CP011573	864
519_IS91_LGMW01000167.1	864
1147_tnpA_FQ311873.1	861
16_rep5_1_rep(pMW2)_NC005011	861
18_rep5_3_rep(pWBG752)_GQ900394.1	861
19_rep5_4_rep(SAP047A)_GQ900405.1	861
2097_tnpA_ISSod1__AAYX01000002.1	861
556_tnpA_JX421697.1	861
1276_IS91_CP000039.1	858
1992_tnpA_7_CP014358.1	858
2115_IS91_CP017105.1	858
21_rep5_6_rep(pRJ9)_AF447813.1	858
2523_tnpA1133_AY463797.8	858
2709_tnpA_AGBU01000010.1	858
2736_tnpA_CP006248.1	858
351_tnpA_AB588180.1	858
1291_IS91_AHIE01000006.1	855
15_rep4_3_ORF(pMBB1)_EFU26268	855
1727_tnpA1_HG916826.1	855
1473_tnpA_AJ344068.1	853
1867_IS91_CP003879.1	852
2521_tniB_KU549175.1	852
403_tnpA_AP014631.1	852
723_tnpA_AF102990.1	852
1404_IS91_CP003742.1	849
27_rep7_4_repD(pK214)_NC009751	849
66_rep13_4_rep(pKH13)_NC010426.1	846
2019_tniB_AB270530.1	843
1371_tnpA_AF232004.3	840
1700_tnpA_HF545435.1	840
1874_tnpA_JX843238.1	840
39_rep7_16_repD_AY939911	840
453_tnpA1B1-IS1068_LT599053.1	840
764_int2_LN614756.1	840
1670_IS91_CP000034.1	837
1779_tnpA_KR066794.1	837
1977_tniB_JNFD01000038.1	837
2429_tniA_KM877517.1	837
1272_IS91_CP002028.1	834
1446_tniA_CCES01000002.1	834
1805_int3_FN434113.1	834
494_tnpA_HE616910.2	834
566_IS91_LRKB01000150.1	833
1581_tnpA_CU459003.1	831
1950_IS91_HE970764.1	831
2076_tnpA27_HG918041.1	831
2757_tnpA_ISSod33_AE014300.1	831
531_IS91_LGNE01000133.1	831
639_tnpA_JF785549.1	831
64_rep13_2_CDS39(pSSP1)_AP008935	831
666_IS91_LRLU01000254.1	831
967_tnpA_CAGD01000002.1	831
994_IS91_CP003837.1	831
13_rep4_1_CDS2(pCRL291.1)_NC002799	828
777_tnpA-5_AJ877225.1	828
2442_tnpA_12_KU665641.1	825
303_IS91_CP001383.1	825
488_IS91_LRMA01000117.1	825
1168_tnpA_HE858529.1	822
2309_tnpAN_CP003376.1	822
2479_istB1_LK391695.1	822
2522_tnpA_KX029332.1	822
402_tnpA_CP002474.1	822
696_IS91_AF074613.1	822
37_rep7_14_rep(MSSA476)_BX571857.1	821
857_IS91_CP007448.1	819
865_IS91_FN649418.1	819
139_repUS17__rep(pKKS825)_FN377602.2	816
2693_IS91_MPUO01000145.1	816
472_IS91_FN822745.1	816
1305_istB_EF107516.1	813
1571_IS91_AZMI01000001.1	813
361_tniB_KF056330.2	813
902_IS91_MLPZ01000009.1	812
14_rep4_2_CDS3(pKC5b)_AF378372	810
1777_tnpA_AH009976.2	810
201_IncFIB(pCTU1)_1_pCTU1_FN543094	809
2426_istA_CP002879.1	807
193_IncP(6)_1__JF785550	806
2081_tnpA_JX077110.1	804
2134_IS91_CP003917.1	804
2274_tnpA_CP013672.1	804
2372_tnpA_JX077110.1	804
325_IS91_LYDO01000032.1	804
679_tnpA1_AF550679.1	804
728_tnpA_HE858529.1	804
844_istB_KU254577.1	804
2602_tnpA_CU459003.1	801
2281_istB_AM261760.1	798
2509_tnpA_GU371926.1	798
2638_istB_JX194160.1	798
134_repUS12__rep(pUB110)_AF181950	795
1112_qacEdelta_AF261825.2	792
1316_tnpA_KF295828.1	792
1979_tnpA_JX077110.1	792
1610_int3_HE616890.1	789
1835_tnpA_AY365053.1	789
2029_tnpA_CYEF01000005.1	786
384_istB_CYCT01000079.1	786
927_tnpA_CP009435.1	786
433_IS91_LRLR01000164.1	783
320_tnpA_AJ534881.1	781
936_tnpA_KC609323.1	780
1506_tnpA_KX118608.1	774
2390_IS91_CWZN01000206.1	771
626_int2_KF719972.1	771
1348_istB_AB270530.1	768
2229_tnpA_KR780671.1	768
68_rep14_1_CDS2(pEFNP1)_AB038522	768
673_tnpA-ab_EU250284.1	767
169_IncY_1__K02380	765
278_tnpA_AB304081.1	764
761_IS91_LRLP01000112.1	764
1836_IS91_CXHA01000390.1	762
1196_IS91_CP003740.1	759
2525_tnpA_CP010516.1	759
405_tnpA_ISSod6_AE014300.1	759
1440_istB_KU130294.1	756
1938_IS91_MODU01000004.1	756
38_rep7_15_rep(pS0385-2)_AM990994.1	756
1338_tnpA_10_CQHS01000038.1	753
708_IS91_MJHW01000008.1	753
1524_tnpA_JN849689.1	750
232_pESA2_1__CP000784	750
2496_tnpA_CP001846.1	750
40_Rep7_17_repC(pS0385-1)_AM990993.1	750
680_IS91_CXBJ01000306.1	750
162_IncT_1__AP004237	749
1641_tnpA9_HG916826.1	747
210_IncFII(pECLA)_1_pECLA_CP001919	747
2616_IS91_LRLA01000044.1	744
72_rep16_1_CDS8(pSAS)_BX571858	744
73_rep16_2_CDS6(pSJH101)_CP000737	744
74_rep16_3_rep(Saa6159)_CP002115.1	744
75_rep16_4_unknown(SAP056A)_GQ900478.1	744
76_rep16_5_unknown(pWBG759)_GQ900401.1	744
776_tniA_L29404.2	744
77_rep16_6_unknown(SAP071A)_GQ900485.1	744
78_rep16_7_rep(pBORa53)_AY917098.1	744
188_IncFIB(pQil)_1_pQil_JN233705	740
191_IncL/M(pMU407)_1_pMU407_U27345	739
1871_tnpA_CP006582.1	738
554_tnpAcp1_FJ187822.1	738
931_tnpA_GQ258057.1	736
2159_IS91_CP002017.1	735
1220_IS91_FM954972.2	732
2191_tnpA_AEEO01000051.1	732
2226_tnpA_AP013353.1	732
420_tnpA_AP013353.1	732
385_tniB_CP001856.1	729
655_tnpA_DQ393661.1	729
715_tniB_EU591509.1	729
1555_tnpA_AJ849659.1	728
2067_IS26_KF056330.2	726
1160_tnpA_ISSod36_AE014300.1	724
23_rep6_1_repA(p703/5)_AF109375	723
226_pXuzhou21_1__CP001927	720
2306_tnpA_AE014299.2	720
283_IS91_CP000036.1	720
999_tnpA_rve_CEGG01000033.1	720
110_rep21_8_rep(SAP071A)_GQ900485.1	717
115_rep21_13_rep(SAP101A)_GQ900495.1	717
2526_tnpA_EU402605.1	717
670_istA_CBVQ010000196.1	717
982_tnpA_JX296013.1	717
1596_IS91_LRKD01000119.1	714
1656_IS91_FN545151.1	714
624_tnpA_CP003901.1	714
698_tnpA_AJ311891.3	714
224_IncX4_2__FN543504	712
1302_tniA_CP008706.1	711
1804_int2_AF135182.4	711
2278_istB_AB270530.1	711
2423_IS91_CP003740.1	711
1994_tnpA_AE014299.2	709
1011_IS91_CP003740.1	708
117_rep22_1_repB(pUB110)_X03408.1	708
1247_IS91_CP003740.1	708
1567_IS91_CP003740.1	708
1859_IS91_CP003740.1	708
2662_IS91_CP003740.1	708
978_tnpA_AF141323.1	708
1969_tnpA_X87144.1	706
234_pEC4115_1__NC_011351	706
1493_tnpA_HG813238.1	705
2090_tnpA_JQ241792.1	705
2539_tnpA_AY177427.1	705
2582_tnpA_JQ241791.1	705
755_IS26_KT334335.1	705
324_IS903	704
1500_tnpA_KC354801.1	702
2387_tnpA_JN106170.1	702
1803_int3_FR775240.1	699
2402_int2_ADFW01000001.1	699
1592_int3_CP003859.1	696
2289_tnpA_EU402605.1	696
2750_tnpA_FIGH01000007.1	696
1242_tnpA_KP826710.1	694
2436_tnpA_X92946.1	694
1132_tnpA_AY509004.1	693
1768_tnpA_FQ482074.1	693
202_IncFIB(pCTU3)_1_pCTU3_FN543096	693
265_repA_2_pKPC-2_JX397875	693
1307_IS91_AM902716.1	690
2556_tnpA_EU646207.1	690
1037_tnpA_AY849557.2	687
1771_tnpA_KR066794.1	687
2021_tnpA_AF118548.1	687
301_tnpA_AB362339.1	687
653_tnpA_KJ933392.1	687
1474_tnpA_AM286416.1	685
2166_IS91_CU928162.2	684
2177_tnpA_AE014299.2	684
170_IncFIB(AP001918)_1__AP001918	682
2717_tnpA_KM877517.1	682
124_repUS2__repA(pBI143)_BFU30316	681
1096_tnpA_AEEH01000035.1	678
1213_IS91_CP005930.1	678
1742_IS91_MJVB01000022.1	678
2486_IS91_FKHA01000014.1	678
2579_tnpA_KM877517.1	678
2652_IS91_CP003235.1	678
63_rep13_1_ORF(pC194)_NC002013	678
67_rep13_5_rep(pMC524/MBM)_AJ312056.2	678
1241_tnpA2B2-ISLL6_LT599053.1	675
125_repUS3__repM200(pBM200)_DQ437521	675
2213_tnpA_AF535087.1	675
2457_tnpA_HM440049.2	675
383_tnpA_AY509004.1	675
468_tnpA_AF051917.1	675
550_tnpA_11_KU665641.1	675
689_tnpA_KT601170.1	675
794_tnpA_JQ764731.1	675
213_IncFII(pYVa12790)_1_pYVa12790_AY150843	674
2574_ISSfl3_AL391753	674
661_IS10	673
1954_tnpA_CP008727.1	672
1016_tnpA_AJ971344.1	671
1115_tnpA_CCDS01000003.1	669
407_ISCR1-transposase_CP004852.1	669
605_IS91_LRLG01000089.1	668
1120_tnpA_AF535086.1	666
2737_tnpA_CP002881.1	666
155_IncL/M_1__AF550415	664
2183_tnpA_JQ764731.1	662
154_IncL/M(pOXA-48)_1_pOXA-48_JN626286	661
1175_tnpA_CCDT01000001.1	660
1660_int3_CAPD01000005.1	660
2203_tnpA_CCET01000003.1	660
975_tnpA_AB001611.1	660
2079_tnpA_KJ933392.1	657
2572_IS91_AJLR01000152.1	657
843_intI1_KM234279.1	654
1140_tnpA_ACPY01000017.1	651
2419_tnpA_APYP01000154.1	651
315_IS10R	651
487_IS91_CP001384.1	651
1191_IS679_NC002142	650
1466_tnpA_CP000355.2	648
1164_tnpA_Z54268.1	645
2595_IS91_APLF01000001.1	644
185_IncFIB(S)_1__FN432031	643
204_IncFIB(pB171)_1_pB171_AB024946	643
1142_tnpA2_HE798556.1	642
144_repUS22__rep(SAP015B)_GQ900502.1	639
1750_intI1_AF322577.2	639
496_tniB_CP017656.1	639
943_tnpA_AM286430.1	639
1137_tnpAIS5_KF719970.1	636
1303_IS91_MOKM01000292.1	636
22_rep5_7_rep(pJE1)_AF051916.1	636
2642_IS91_CWWW01000350.1	636
555_IS91_LGMW01000068.1	634
1988_tnpA_AEQQ01000129.1	633
2135_IS91_CYAU01000079.1	633
2545_tnpA_CR555306.1	633
176_IncHI2A_1__BX664015	630
1212_IS91_CXAZ01000340.1	627
1283_tnpA_JMOZ01000294.1	627
2300_tnpA_LRIA01000135.1	627
2507_IS91_CXZV01000067.1	627
996_IS91_MIWW01000058.1	627
568_IS91_MIVN01000038.1	626
1649_tnpA_KT225462.1	625
722_tnpA_Y18009.2	625
1059_tnpA1_CP002879.1	624
2231_tnpA_AB024564.1	624
236_pSM22_1__NC_015972	623
697_IS91_CP009632.1	621
748_tniA_JN566044.1	620
1062_int2_BA000030.4	618
1495_tnpA_FN806773.1	618
688_tnpA5_HG916826.1	618
874_tnpA_CP011546.1	618
561_tnpA_JORG01000037.1	615
515_IS91_MIWW01000160.1	613
264_repA_1_pKPC-2_CP013325	612
1754_IS91_CP000036.1	609
2017_IS91_CP019242.1	609
508_tnpA_KU341381.1	609
2027_IS91_MOCX01000041.1	608
1296_tnpA_AY042783.1	607
1319_tnpA_AJ422230.1	606
2576_tnpA_JN232517.1	606
547_tnpA_FIID01000012.1	606
1623_tnpA_CP011273.1	603
1749_IS91_CVRB01000001.1	603
743_IS91_CP018817.1	603
2157_tnpA4_FJ948173.1	600
2331_tnpA_JF745030.2	597
215_IncFII(pCRY)_1_pCRY_NC_005814	593
526_tnpA_AJSK01000032.1	591
1219_IS91_MJIC01000005.1	590
1550_tnpA3_HE577054.1	588
1687_tnpA_LN879484.1	588
2014_tnpA_4_KU665641.1	588
141_repUS19__rep(pDLK3)_GU562626.1	585
813_IS91_MCFX02000002.1	583
1275_tnpA_AB035324.1	582
192_IncP(Beta)_1_Beta_U67194	582
690_tnpA_Y17752.1	579
770_IS91_AAND01000006.1	578
173_IncFII(pKPX1)_AP012055	577
212_IncFII(pCTU2)_1_pCTU2_FN543095	577
214_IncFII(pMET)_1_pMET1_EU383016	577
1936_IS91_AKKM01000045.1	576
2555_tnpA_CDAG01000031.1	576
370_tnpA_KP893385.1	576
455_IS91_CYGC01000053.1	576
1182_tnpA_KP400525.1	573
2783_tnpA_JQ837276.1	573
177_IncHI1B_1_pNDM-MAR_JN420336	570
29_rep7_6_ORF(pKH1)_SAU38656	570
2471_tnpA-1_AJ877225.1	567
166_IncU_1__DQ401103	565
2085_tnpA_KR014106.1	565
366_tnpA_JFVF01000080.1	565
1357_IS91_FCOK02000015.1	564
2354_tnpA_AFPR01000540.1	564
378_tnpA_HE983996.1	564
81_rep18_2_repA(pEF418)_AF408195	564
2566_tnpA_CP009233.1	562
1806_int2_KP211414.1	561
1884_IS91_CP000705.1	561
189_IncFIB(K)_1_Kpn3_JN233704	560
198_IncFIB(pECLA)_1_pECLA_CP001919	560
199_IncFIB(pLF82)_1_pLF82_CU638872	560
200_IncFIB(pKPHS1)_1_pKPHS1_CP003223	560
203_IncFIB(pENTE01)_1_pENTE01_CP000654	560
