GENE	BFH10_S128	BFH11_S129	BFH1_S123	BH01_S76	BH02_S77	BH03_S78	FH1_S162	FH2_S163	FH3_S164
gb|DQ834728.1|+|205-1066|ARO:3001019|TEM-152	0	0	0	0	0	0	0	0	0
gb|AM850915.2|+|19-880|ARO:3002428|OKP-A-11	0	0	0	0	0	0	0	0	0
gb|HM750249.1|+|90-891|ARO:3002295|VIM-25	0	0	0	0	0	0	0	0	0
gb|M97172.1|+|655-1465|ARO:3002534|AAC(3)-IIb	0	0	0	0	0	0	0	0	0
gb|KC433553.1|+|0-882|ARO:3002325|KPC-15	0	0	0	0	0	0	0	0	0
gb|KJ135344.1|+|14-839|ARO:3001567|OXA-381	0	0	0	0	0	0	0	0	0
gb|M80346.1|+|0-1656|ARO:3002817|carA	0	0	0	0	0	0	0	0	0
gb|FJ820124.1|+|1123-1987|ARO:3002339|GES-10	0	0	0	0	5	0	10	2	1
gb|BA000018.3|+|48893-49265|ARO:3000124|mecI	0	0	0	0	0	0	0	0	0
gb|KF057033.1|+|0-825|ARO:3001687|OXA-316	0	0	0	0	0	0	0	0	0
gb|AF329699.1|+|372-1236|ARO:3002337|GES-8	0	0	0	0	9	0	1	0	0
gb|FJ534512.1|+|0-861|ARO:3002431|OKP-A-14	0	0	0	0	0	0	0	0	0
gb|AF322577.2|+|2081-2822|ARO:3002199|IMP-8	0	0	0	0	0	0	0	0	0
gb|KF057031.1|+|0-825|ARO:3001685|OXA-314	0	0	0	0	0	0	0	0	0
gb|FJ534513.1|+|0-861|ARO:3002430|OKP-A-13	0	0	0	0	0	0	0	0	0
gb|JX025022.1|+|0-825|ARO:3001680|OXA-242	0	0	0	0	0	0	0	0	0
gb|KC580659.1|+|0-645|ARO:3002782|QnrB70	0	0	0	0	0	0	0	0	0
gb|JF274247.1|+|0-876|ARO:3001973|CTX-M-113	0	0	0	0	0	0	0	0	0
gb|AY628176.1|+|75-936|ARO:3000987|TEM-125	0	0	0	0	0	0	0	0	0
gb|AF156486.1|+|1331-2195|ARO:3002330|GES-1	0	0	0	0	7	0	6	0	1
gb|EF581285.1|+|0-822|ARO:3001636|OXA-104	0	0	0	0	0	0	0	0	0
gb|L20573.1|+|1317-1944|ARO:3002988|bcrB	0	0	0	0	0	0	0	0	0
gb|JQ762640.1|+|36-681|ARO:3002763|QnrB48	0	0	0	0	0	0	0	0	0
gb|AM231720.2|+|0-825|ARO:3001438|OXA-100	0	0	0	0	0	0	0	0	0
gb|AM982521.1|+|1911-2787|ARO:3001938|CTX-M-77	0	0	0	0	0	0	0	0	0
gb|M36726.1|+|295-1150|ARO:3000596|ErmX	0	1	0	0	0	0	4	0	1
gb|JX440356.1|+|754-1900|ARO:3001837|ACT-15	0	0	0	0	0	0	0	0	0
gb|AY055428.1|-|20268-21084|ARO:3000412|sul2	122	26	19	3	131	124	50	11	4
gb|X90856.1|+|387-1194|ARO:3002645|APH(3')-IIb	0	0	0	0	0	0	0	0	0
gb|EF373971.1|+|0-861|ARO:3001148|SHV-96	0	0	0	0	0	0	0	0	0
gb|AY027590.1|+|112-973|ARO:3000955|TEM-88	0	0	0	0	0	0	0	0	0
gb|KJ997966.1|+|0-831|ARO:3002496|OXA-418	0	0	0	0	0	0	2	0	0
gb|AY750907.1|+|0-825|ARO:3001613|OXA-64	0	0	0	0	0	0	0	0	0
gb|AM286274.1|+|0-861|ARO:3001001|TEM-137	0	0	0	0	1	0	0	0	0
gb|EF373969.1|+|0-861|ARO:3001145|SHV-93	0	0	0	0	0	0	0	0	0
gb|KF297585.1|+|0-831|ARO:3001543|OXA-356	0	0	0	0	0	0	0	0	0
gb|JX049132.1|+|0-1146|ARO:3002082|CMY-69	0	0	0	0	1	3	0	0	0
gb|AM932669.1|+|698-1502|ARO:3001811|OXA-129	0	6	1	15	29	93	0	1	0
gb|KF203107.1|+|0-825|ARO:3001521|OXA-333	0	0	0	0	0	0	2	5	7
gb|AB116646.1|+|429-903|ARO:3002563|AAC(6')-Isa	0	0	0	0	0	0	0	0	0
gb|KM087851.1|+|0-1146|ARO:3002180|MIR-15	0	0	0	0	0	0	0	0	0
gb|JX679208.1|+|0-900|ARO:3002377|VEB-8	0	0	1	0	2	1	0	0	0
gb|AF079900.1|+|39-1731|ARO:3002892|otr(B)	0	0	0	0	0	0	0	0	0
gb|KJ151292.1|+|294-2892|ARO:3000444|rphA	0	0	0	0	0	0	0	0	0
gb|AM419751.1|+|14210-15431|ARO:3000567|tet(40)	0	1	5	0	0	1	10	1	18
gb|AY043299.1|-|3984-5175|ARO:3000167|tet(C)	70	69	31	13	361	194	19	22	11
gb|AF133139.1|+|0-1176|ARO:3000174|tet(G)	10	4	9	6	6	17	4	13	11
gb|U00096.1|-|2098446-2099613|ARO:3003577|ugd	0	1	0	0	0	0	3	0	0
gb|X15791.1|+|1375-2257|ARO:3003563|RCP-1	1	0	0	0	0	0	0	0	0
gb|AM850920.1|+|40-901|ARO:3002451|OKP-B-18	0	0	0	0	0	0	0	0	0
gb|AF156486.1|+|3648-4908|ARO:3002694|cmlA4	0	3	2	0	9	0	6	0	0
gb|DQ463751.1|+|75-1221|ARO:3002034|CMY-23	0	0	0	0	1	0	0	0	0
gb|KF986259.1|-|16-841|ARO:3001564|OXA-378	0	0	0	0	0	0	0	0	0
gb|EU124663.1|-|32695-34348|ARO:3002881|lmrC	0	0	0	0	0	0	0	0	0
gb|DQ351241.1|+|36-681|ARO:3002714|QnrB1	0	0	0	0	1	0	6	0	0
gb|EF219142.1|+|10-886|ARO:3001922|CTX-M-61	0	0	0	0	0	0	0	0	0
gb|EF672680.1|+|0-729|ARO:3000841|CGB-1	0	0	0	0	0	0	0	0	0
gb|AF162694.1|+|5877-6963|ARO:3002933|vanS_in_vanC_cl	0	0	0	0	0	0	0	0	0
gb|EF650038.1|+|0-825|ARO:3001643|OXA-112	0	0	0	0	0	0	0	0	0
gb|HQ122933.1|+|0-822|ARO:3001695|OXA-134	0	0	0	0	0	0	0	0	0
gb|AY092401.1|+|0-861|ARO:3000963|TEM-96	0	0	0	0	0	0	0	0	0
gb|AY954728.1|+|11-896|ARO:3003558|Yent_y56	0	0	0	0	0	0	0	0	0
gb|DQ149247.1|+|0-825|ARO:3001703|OXA-86	0	0	0	0	0	0	0	0	0
gb|KC149518.1|+|0-861|ARO:3001369|TEM-153	0	0	0	0	0	0	1	0	0
gb|JN596280.1|+|2847-3711|ARO:3002349|GES-20	0	1	0	0	16	0	15	4	0
gb|X03216.1|-|4550-5282|ARO:3000347|ErmA	0	0	0	0	0	0	0	0	0
gb|AP009048.1|+|2165012-2166416|ARO:3000829|baeS	0	0	0	0	0	0	12	1	1
gb|Y14156.1|+|0-876|ARO:3001867|CTX-M-4	0	0	0	0	0	0	0	0	0
gb|L42817.1|+|201-936|ARO:3000522|ErmG	5	3	3	0	0	4	2	0	7
gb|JF896803.1|+|0-1149|ARO:3002163|FOX-9	0	0	0	0	0	0	0	0	0
gb|AY183453.1|+|2729-3950|ARO:3000361|EreA	38	18	14	0	10	18	26	34	9
gb|DQ174306.1|+|4-865|ARO:3001121|SHV-66	0	0	0	0	0	0	0	0	0
gb|AF043381.1|+|251-863|ARO:3002580|AAC(6')-Ib9	3	3	1	0	12	0	28	8	3
gb|AM176552.2|+|30-891|ARO:3001131|SHV-77	0	0	0	0	0	0	0	0	0
gb|JX440353.1|+|1026-2172|ARO:3002090|CMY-77	0	0	0	0	0	0	0	0	0
gb|JN982330.1|+|245-1046|ARO:3002301|VIM-31	0	0	0	0	0	0	1	2	0
gb|HM559945.1|+|0-861|ARO:3001178|SHV-134	0	0	0	0	0	0	0	0	0
gb|AY037780.1|+|88-949|ARO:3002455|LEN-2	0	0	0	0	0	0	0	0	0
gb|FJ503047.1|+|0-519|ARO:3002592|AAC6_IB_HZ	1	0	0	0	0	0	17	7	3
gb|AF445082.1|+|2788-3343|ARO:3002577|AAC(6')-Ib4	2	0	0	3	3	0	25	2	2
gb|U85514.1|+|149-977|ARO:3001413|OXA-18	0	0	0	0	0	0	0	0	0
gb|AM051147.1|+|0-861|ARO:3002425|OKP-A-8	0	0	0	0	0	0	0	0	0
gb|DQ089809.1|+|1005-1857|ARO:3002385|BEL-1	0	2	11	0	0	0	0	0	0
gb|AF099139.1|+|505-1225|ARO:3002256|IND-1	0	0	0	0	0	0	0	0	0
gb|KF240808.1|+|0-861|ARO:3001386|TEM-209	0	0	0	0	2	0	3	0	0
gb|Y17584.1|+|0-858|ARO:3000899|TEM-29	0	0	0	0	1	0	3	0	0
gb|EU400222.2|+|2159-3041|ARO:3002315|KPC-5	0	0	0	0	0	0	0	0	0
gb|U51479.1|+|0-921|ARO:3002636|APH(2'')-IIIa	0	0	0	0	0	0	0	0	0
gb|AF208796.2|+|0-861|ARO:3001083|SHV-25	0	0	0	0	0	0	0	0	0
gb|BA000007.3|+|3212025-3212640|ARO:3000832|evgA	0	0	0	0	0	0	2	0	1
gb|KC479325.2|+|668-1496|ARO:3001690|OXA-255	0	0	0	0	0	0	0	0	0
gb|FJ214369.1|+|0-876|ARO:3001946|CTX-M-86	0	0	0	0	0	0	0	0	0
gb|HQ424460.1|+|1-805|ARO:3002646|APH(3')-IIc	0	0	0	0	0	0	0	0	0
gb|AB204557.1|+|0-738|ARO:3002212|IMP-21	0	0	0	0	0	0	0	0	0
gb|JX025021.1|+|0-825|ARO:3001679|OXA-241	0	0	0	0	0	0	0	0	0
gb|DQ303459.3|+|2174-3050|ARO:3001916|CTX-M-54	0	0	0	0	0	0	0	0	0
gb|U37195.1|+|75-936|ARO:3000898|TEM-28	0	0	0	0	0	0	2	0	0
gb|AY553332.1|+|113-854|ARO:3002205|IMP-14	0	0	0	0	0	0	0	0	0
gb|AB164230.1|+|35-566|ARO:3002593|AAC(6')-Ib-SK	0	0	0	0	0	0	0	0	0
gb|AY826417.1|+|0-861|ARO:3001000|TEM-136	0	0	0	0	1	0	0	0	0
gb|AM176549.2|+|30-891|ARO:3001128|SHV-74	0	0	0	0	0	0	0	0	0
gb|FJ668814.1|+|76-937|ARO:3001059|SHV-1	0	0	0	0	0	0	0	0	0
gb|KF526115.1|+|0-1146|ARO:3002114|CMY-102	0	0	0	0	0	0	0	0	0
gb|AF024602.1|+|3155-3992|ARO:3002660|APH(6)-Id	54	29	26	43	187	92	161	22	13
gb|KF885217.1|+|0-825|ARO:3001552|OXA-365	0	0	0	0	0	0	0	0	0
gb|GQ463707.3|+|0-657|ARO:3002713|QnrA7	0	0	0	0	0	0	0	0	0
gb|M64556.1|+|600-1860|ARO:3002693|cmlA1	1	4	11	8	95	19	50	1	0
gb|AM296481.1|+|775-2041|ARO:3002699|cmlB1	5	7	2	55	1	0	7	0	2
gb|GQ150744.1|+|122-359|ARO:3003022|dfrB3	0	0	0	0	0	0	0	0	0
gb|DQ519089.1|+|8-833|ARO:3001630|OXA-95	0	0	0	0	0	0	0	0	0
gb|AM176551.2|+|30-891|ARO:3001130|SHV-76	0	0	0	0	0	0	0	0	0
gb|AY080894.1|+|3-879|ARO:3001884|CTX-M-22	0	0	0	2	1	0	0	0	0
gb|GQ205627.1|+|1393-2971|ARO:3002832|vgaD	0	0	0	0	0	0	0	0	0
gb|X74948.1|+|0-492|ARO:3002688|catS	0	0	0	0	0	0	0	1	1
gb|JN173055.1|+|35-680|ARO:3002748|QnrB33	0	0	0	0	0	0	0	0	0
gb|D13304.2|+|232-1381|ARO:3002182|MOX-1	0	0	0	0	0	0	0	0	0
gb|QIXO01000012.1|-|30208-31069|ARO:3002462|LEN-12	0	0	0	0	0	0	0	0	0
gb|AB634250.1|+|0-825|ARO:3001484|OXA-206	0	0	0	0	0	0	0	0	0
gb|AF148851.1|+|5-866|ARO:3001060|SHV-2	0	0	0	0	0	0	0	0	0
gb|FJ822963.1|+|0-801|ARO:3002289|VIM-19	0	0	0	0	0	0	0	0	0
gb|GQ351346.1|+|0-876|ARO:3001974|CTX-M-114	0	0	0	0	1	0	0	0	0
gb|HQ858608.1|+|0-801|ARO:3002297|VIM-27	0	0	0	0	0	0	1	0	0
gb|U70376.2|-|7525-8518|ARO:3002663|APH(9)-Ib	0	0	0	0	0	0	0	0	0
gb|EU032604.1|+|0-861|ARO:3001152|SHV-103	0	0	0	0	0	0	0	0	0
gb|FJ785626.1|+|131-1004|ARO:3002405|OXY-2-10	0	0	0	0	0	0	0	0	0
gb|AM176546.2|+|0-861|ARO:3001125|SHV-71	0	0	0	0	0	0	0	0	0
gb|KF443075.1|+|0-645|ARO:3002785|QnrB73	0	0	0	0	0	0	0	0	0
gb|KC964871.1|+|0-876|ARO:3001999|CTX-M-141	0	0	0	0	0	0	0	0	0
gb|KF986263.1|-|90-915|ARO:3001570|OXA-384	0	0	0	0	0	0	0	0	0
gb|AY130285.1|+|0-783|ARO:3000981|TEM-118	0	0	0	0	1	0	0	0	0
gb|FJ854362.1|+|1702-2257|ARO:3002576|AAC(6')-Ib3	1	1	0	0	0	0	9	2	0
gb|JF816544.1|+|0-741|ARO:3002226|IMP-35	0	0	0	0	0	0	0	0	0
gb|JF969163.1|+|1053-1893|ARO:3000410|sul1	132	344	100	402	488	249	313	47	27
gb|KM087856.1|+|0-1140|ARO:3002153|DHA-22	0	0	0	0	0	0	0	0	0
gb|AY007784.1|+|1122-1923|ARO:3001431|OXA-37	0	0	0	0	0	0	1	1	1
gb|AM850921.2|+|24-885|ARO:3002452|OKP-B-19	0	0	0	0	0	0	0	0	0
gb|AY130286.1|+|1-823|ARO:3002475|LEN-3	0	0	0	0	0	0	0	0	0
gb|Y17581.1|+|78-936|ARO:3000891|TEM-20	0	0	0	0	0	0	0	0	0
gb|JX131372.1|+|96-843|ARO:3002228|IMP-37	0	0	0	0	0	0	0	0	0
gb|AB983359.1|+|2425-3268|ARO:3003116|OXA-420	0	0	1	0	0	0	11	3	1
gb|AM087411.1|+|127-928|ARO:3002274|VIM-4	0	0	0	0	0	0	0	0	0
gb|GQ202693.1|+|1171-1999|ARO:3001799|OXA-161	0	1	0	1	1	2	5	1	0
gb|JX121125.1|+|0-858|ARO:3001197|SHV-158	0	0	0	0	0	0	0	0	0
gb|DQ522237.1|+|1075-1816|ARO:3002221|IMP-30	0	0	0	0	0	0	0	0	0
gb|AJ005045.1|+|0-876|ARO:3001870|CTX-M-7	0	0	0	0	0	0	0	0	0
gb|KF203097.1|+|0-822|ARO:3001511|OXA-323	0	0	0	0	0	0	0	0	0
gb|AY633109.1|+|0-861|ARO:3002456|LEN-5	0	0	0	0	0	0	0	0	0
gb|AM850918.2|+|24-885|ARO:3002438|OKP-B-5	0	0	0	0	0	0	0	0	0
gb|AB429270.1|+|14-1160|ARO:3002052|CMY-41	5	1	0	0	3	2	0	0	0
gb|KC479324.2|+|575-1403|ARO:3001689|OXA-253	0	0	0	0	0	0	0	0	0
gb|AJ555825.2|+|0-1146|ARO:3002025|CMY-14	0	0	0	0	3	1	0	0	0
gb|FJ873740.1|+|0-858|ARO:3001035|TEM-169	0	0	0	0	0	0	2	0	0
gb|AB040994.1|+|0-741|ARO:3002197|IMP-6	0	0	0	0	0	0	0	0	0
gb|AM283489.1|+|2655-3174|ARO:3002585|AAC(6')-31	0	0	0	0	0	0	0	0	0
gb|KJ934265.1|+|0-852|ARO:3002254|CARB-17	0	0	0	0	0	0	0	0	0
gb|AY790341.1|+|0-861|ARO:3001114|SHV-59	0	0	0	0	0	0	0	0	0
gb|AF190692.1|+|208-1069|ARO:3000946|TEM-79	0	0	0	0	0	0	3	0	0
gb|AY154657.2|+|62-1223|ARO:3000601|Erm(38)	0	0	0	0	0	0	0	0	0
gb|KF823969.1|+|5110-6139|ARO:3000013|vanB	0	0	0	0	0	0	5	1	0
gb|AY236073.2|+|2187-2985|ARO:3001782|OXA-48	0	0	0	0	0	0	0	0	0
gb|JX438001.1|+|0-798|ARO:3001787|OXA-245	0	0	0	0	0	0	0	0	0
gb|AJ416346.1|+|556-1432|ARO:3001883|CTX-M-21	0	0	0	1	2	0	1	0	0
gb|HM439649.1|+|0-681|ARO:3002744|QnrB29	0	0	0	0	0	0	0	0	0
gb|AY513266.1|+|164-1310|ARO:3002028|CMY-17	0	0	0	0	1	1	0	0	0
gb|U00096.3|-|481253-484403|ARO:3000216|acrB	0	2	1	4	36	0	62	5	3
gb|M88012.1|+|192-1092|ARO:3002540|AAC(3)-VIa	0	0	0	0	0	0	0	0	0
gb|JN104597.1|+|114-927|ARO:3000467|NDM-5	0	0	0	0	0	0	0	0	0
gb|FJ666064.1|+|0-1194|ARO:3002498|PDC-2	0	0	0	0	0	0	0	0	0
gb|AM850909.2|+|0-861|ARO:3002466|LEN-19	0	0	0	0	0	0	0	0	0
gb|L09246.1|+|543-981|ARO:3002554|AAC(6')-Ig	0	0	0	0	0	0	2	4	0
gb|CP000864.1|+|13383-14226|ARO:3001611|OXA-58	0	0	0	0	0	0	56	18	2
gb|FN594949.1|+|27481-28339|ARO:3002629|ANT(6)-Ib	0	0	1	0	0	0	0	0	1
gb|KF992026.1|+|753-1899|ARO:3001838|ACT-17	0	0	0	0	0	0	0	0	0
gb|KP144324.1|+|0-822|ARO:3003162|OXA-435	0	0	0	0	0	0	0	0	0
gb|AF078527.1|+|4387-4840|ARO:3002847|arr-2	0	1	0	0	19	0	1	0	0
gb|L08389.1|+|390-1254|ARO:3000495|ErmD	0	0	0	0	0	0	0	0	0
gb|M95287.4|+|2455-3283|ARO:3001397|OXA-2	3	3	0	1	1	2	19	4	1
gb|KM103296.1|+|0-879|ARO:3003177|IMI-7	0	0	0	0	0	0	0	0	0
gb|X07753.1|+|102-882|ARO:3002652|APH(3')-VIa	0	0	0	0	0	0	10	3	0
gb|HM570036.1|+|0-825|ARO:3001474|OXA-180	0	0	0	0	0	0	0	0	0
gb|HM565917.1|+|0-1149|ARO:3002161|FOX-8	0	0	0	0	0	0	0	0	0
gb|JN227084.1|+|308-1169|ARO:3001046|TEM-186	0	0	0	0	0	0	0	0	0
gb|AM051161.1|+|0-861|ARO:3002444|OKP-B-11	0	0	0	0	0	0	0	0	0
gb|JQ396378.1|+|0-747|ARO:3001476|OXA-184	0	0	0	0	0	0	0	0	0
gb|AB284167.2|+|225-1101|ARO:3001925|CTX-M-64	0	0	0	0	0	0	0	0	0
gb|AY795964.1|+|0-822|ARO:3001418|OXA-23	0	0	0	0	0	0	0	0	0
gb|AB194410.1|+|0-1149|ARO:3002030|CMY-19	0	0	0	0	0	0	0	0	0
gb|FJ666072.1|+|0-1194|ARO:3002508|PDC-9	0	0	0	0	0	0	0	0	0
gb|AJ511268.1|+|1294-1765|ARO:3002531|AAC(3)-Ic	0	0	0	0	0	0	0	0	0
gb|Y15510.1|+|0-1203|ARO:3000175|tet(H)	0	0	0	0	0	0	0	0	0
gb|AY743590.1|+|0-1188|ARO:3000566|tet(39)	3	3	2	0	1	0	120	82	80
gb|AE004091.2|+|2808742-2809987|ARO:3000803|MexE	0	1	0	0	0	0	0	0	0
gb|AF038993.1|+|0-1197|ARO:3000177|tet(J)	0	0	0	0	0	0	0	0	0
gb|AF030344.1|-|461-1721|ARO:3000181|tet(V)	0	0	0	0	0	0	0	0	0
gb|L12710.1|+|0-549|ARO:3002556|AAC(6')-Ii	0	0	0	0	0	0	3	0	0
gb|DQ392963.1|+|8-833|ARO:3001626|OXA-88	0	0	0	0	0	0	0	0	0
gb|EU418913.1|+|16-877|ARO:3001158|SHV-109	0	0	0	0	0	0	0	0	0
gb|JQ664733.1|+|0-1146|ARO:3002171|MIR-6	0	0	0	0	0	0	0	0	0
gb|AF351241.1|+|89-950|ARO:3000957|TEM-90	0	0	0	0	0	0	0	0	0
gb|GU585907.1|-|21605-22103|ARO:3002858|dfrA12	0	0	0	1	1	0	0	1	0
gb|KJ207204.1|+|579-1725|ARO:3002099|CMY-86	0	0	0	0	0	0	0	0	0
gb|HM488990.1|+|0-822|ARO:3001469|OXA-169	0	0	0	0	0	0	0	0	0
gb|DQ838665.1|+|0-474|ARO:3002860|dfrA17	0	0	0	0	0	0	4	0	0
gb|X75562.1|+|134-935|ARO:3001402|OXA-7	3	9	0	0	0	0	0	0	0
gb|AY082011.1|+|0-699|ARO:3002923|vanR_in_vanD_cl	0	0	0	0	0	0	0	0	0
gb|M97297.1|+|10116-10601|ARO:3002962|vanZ_in_vanA_cl	0	0	0	0	0	0	12	2	0
gb|AJ223970.1|+|20-800|ARO:3001303|ErmO-srmA	0	0	0	0	0	0	0	0	0
gb|AJ308331.1|+|0-870|ARO:3000855|CAU-1	0	0	0	0	0	0	0	0	0
gb|AF416700.1|+|56-764|ARO:3000842|EBR-1	0	0	0	0	0	0	0	0	0
gb|JQ429324.1|+|0-876|ARO:3001983|CTX-M-124	0	0	0	0	0	0	0	0	0
gb|AM941159.1|+|208-1069|ARO:3001022|TEM-156	0	0	0	0	2	0	0	0	0
gb|HQ650104.1|+|63-1209|ARO:3002076|CMY-63	0	0	0	0	0	0	0	0	0
gb|KF460533.1|+|0-831|ARO:3001550|OXA-363	0	0	0	0	0	0	0	0	0
gb|U14748.1|+|324-1239|ARO:3002481|AER-1	0	0	6	0	46	11	2	0	0
gb|JN408080.1|+|0-657|ARO:3002802|QnrVC5	0	0	0	3	28	1	0	0	0
gb|JX089628.1|+|0-801|ARO:3001499|OXA-240	1	1	1	0	12	2	0	2	0
gb|AY954516.1|+|0-876|ARO:3001901|CTX-M-39	0	0	0	0	0	0	0	0	0
gb|AF395881.1|+|0-882|ARO:3002313|KPC-3	0	0	0	0	0	0	0	0	0
gb|DQ105529.2|+|0-861|ARO:3001013|TEM-146	0	0	0	0	0	0	0	0	0
gb|HQ693810.1|+|1008-2151|ARO:3001826|ACT-9	0	0	0	0	1	0	0	0	0
gb|AF079138.1|+|153-1122|ARO:3000598|Erm(31)	0	0	0	0	0	0	0	0	0
gb|DQ212986.1|+|5984-7034|ARO:3002909|vanG	0	0	0	0	0	0	0	0	0
gb|AF117746.1|+|0-780|ARO:3001080|SHV-22	0	0	0	0	0	0	0	0	0
gb|AJ746225.1|+|0-861|ARO:3000993|TEM-129	0	0	0	0	0	0	0	0	0
gb|JN173056.1|+|35-683|ARO:3002749|QnrB34	0	0	0	0	0	0	0	0	0
gb|AJ579365.1|+|4149-5628|ARO:3003111|lsaB	0	0	0	0	0	0	0	0	0
gb|DQ393783.1|+|1799-2591|ARO:3002615|aadA15	7	7	2	15	25	1	17	2	1
gb|JX514368.1|+|271-1417|ARO:3002107|CMY-94	0	0	0	0	1	1	0	0	0
gb|KM087860.1|+|0-1146|ARO:3002174|MIR-9	0	0	0	0	0	0	0	0	0
gb|AM051142.1|+|0-861|ARO:3002421|OKP-A-4	0	0	0	0	0	0	0	0	0
gb|HE999704.1|-|2734780-2736181|ARO:3000421|norB	0	0	0	0	0	0	0	0	0
gb|KC999080.2|+|379-1192|ARO:3002359|NDM-9	0	0	0	0	0	0	0	0	0
gb|KF421163.1|+|0-831|ARO:3001547|OXA-360	0	0	0	0	0	0	0	0	0
gb|FN556186.1|+|0-1146|ARO:3002057|CMY-46	0	0	0	0	0	0	0	0	0
gb|HQ425492.1|+|0-822|ARO:3001479|OXA-194	0	0	0	0	0	0	0	0	0
gb|AF104442.1|+|193-1054|ARO:3000923|TEM-54	0	0	0	0	0	0	2	0	0
gb|FJ981621.1|+|0-648|ARO:3002737|QnrB22	0	0	0	0	0	0	0	0	0
gb|HQ641421.1|+|0-882|ARO:3002322|KPC-12	0	0	0	0	0	0	2	0	0
gb|JQ733578.1|+|1007-2153|ARO:3002094|CMY-81	0	0	0	0	0	0	0	0	0
gb|AF244145.1|+|0-741|ARO:3002195|IMP-4	0	0	0	0	0	0	0	0	0
gb|AE006468.2|-|392419-393931|ARO:3000791|mdsC	0	0	0	0	0	0	0	0	0
gb|CP000768.1|+|1405391-1406495|ARO:3000783|cmeA	0	0	0	0	0	0	0	0	0
gb|HQ833651.1|+|244-1120|ARO:3001965|CTX-M-105	0	0	0	0	0	0	0	0	0
gb|HM640278.2|+|0-828|ARO:3001709|OXA-182	0	0	0	0	0	0	0	0	0
gb|HM113562.1|+|0-825|ARO:3001660|OXA-176	0	0	0	0	0	0	0	0	0
gb|KF203101.1|+|0-822|ARO:3001515|OXA-327	0	0	0	0	0	0	0	0	0
gb|HE963769.1|+|0-825|ARO:3001673|OXA-248	0	0	0	0	0	0	0	0	0
gb|U59450.1|+|396-1176|ARO:3002824|ErmV	0	0	0	0	0	0	0	0	0
gb|U19459.1|+|66-705|ARO:3002841|vatB	0	0	1	0	0	0	0	0	0
gb|KF297583.1|+|0-822|ARO:3001541|OXA-354	0	0	0	0	0	0	0	0	0
gb|U00096.3|-|4567286-4568519|ARO:3001214|mdtM	0	0	2	0	0	0	8	1	0
gb|CU459141.1|-|3660736-3661636|ARO:3002370|VEB-1	0	0	1	2	6	0	1	0	0
gb|M16503.1|+|243-1143|ARO:3002823|ErmH	0	0	0	0	0	0	0	0	0
gb|AF043100.1|+|1-775|ARO:3001411|OXA-16	0	0	0	0	8	2	3	0	0
gb|AJ863560.2|+|0-861|ARO:3001111|SHV-55	0	0	0	0	0	0	0	0	0
gb|AY750913.1|+|0-825|ARO:3001619|OXA-71	0	0	0	0	0	0	0	0	0
gb|JX870080.1|+|0-861|ARO:3001352|SHV-168	0	0	0	0	0	0	0	0	0
gb|X52085.1|+|342-1809|ARO:3000251|msrA	0	0	0	0	0	0	0	0	0
gb|BA000032.2|-|476707-477559|ARO:3003151|CARB-22	0	0	0	0	0	0	0	0	0
gb|AJ549244.1|+|0-876|ARO:3001890|CTX-M-28	0	0	0	0	1	0	0	0	0
gb|KF131539.1|+|0-801|ARO:3002309|VIM-39	0	0	0	0	0	0	0	0	0
gb|KM087855.1|+|0-1140|ARO:3002144|DHA-13	0	0	0	0	0	0	0	0	0
gb|KF513178.1|+|0-861|ARO:3001357|SHV-173	0	0	0	0	0	0	0	0	0
gb|NG_050508.1|+|36-681|ARO:3002760|QnrB45	0	0	0	0	0	0	1	0	0
gb|AF170880.4|+|0-1848|ARO:3002522|novA	0	0	0	0	0	0	0	0	0
gb|AF317511.1|+|187-988|ARO:3002271|VIM-1	0	0	0	0	0	0	0	0	0
gb|EF552405.1|+|12-840|ARO:3001802|OXA-141	1	2	1	0	0	0	3	0	2
gb|AY570506.1|+|2034-2790|ARO:3004606|erm(40)	0	0	0	0	0	0	0	0	0
gb|AY574271.1|+|0-861|ARO:3000998|TEM-134	0	0	0	0	0	0	0	0	0
gb|Z33413.1|+|386-935|ARO:3000380|FosC	0	0	0	0	0	0	0	0	0
gb|KJ776406.1|+|16-877|ARO:3001340|SHV-119	0	0	0	0	0	0	0	0	0
gb|AM991978.1|+|0-828|ARO:3001451|OXA-139	0	0	0	0	0	0	0	0	0
gb|KM114268.1|+|0-861|ARO:3003157|TEM-219	0	0	0	0	0	0	1	0	0
gb|AJ295343.1|+|0-1173|ARO:3002518|OCH-5	0	0	0	0	0	0	0	0	0
gb|JQ326200.2|+|193-1021|ARO:3001670|OXA-231	0	0	0	0	0	0	0	0	0
gb|AF079138.1|-|1282-2293|ARO:3001265|Erm(30)	0	0	0	0	0	0	0	0	0
gb|X97254.1|+|153-1011|ARO:3001043|TEM-178	0	0	0	0	0	0	0	0	0
gb|CT025800.2|+|0-1221|ARO:3000778|adeG	0	0	0	1	0	0	0	0	0
gb|AF156486.1|+|5012-5792|ARO:3002602|aadA2	6	24	2	166	28	4	43	3	5
gb|EF685372.2|+|0-1143|ARO:3002041|CMY-30	0	0	0	0	1	1	0	0	0
gb|AJ005044.1|+|0-876|ARO:3001869|CTX-M-6	0	0	0	0	0	0	0	0	0
gb|AY238472.1|-|12-888|ARO:3001895|CTX-M-33	0	0	0	0	0	0	0	0	0
